#Perc	time	N	Ekin	Epot	Eges
61.2%	612.37	5	0.498378	12.1465	12.6448
61.2%	612.38	5	0.499209	12.1456	12.6448
61.2%	612.39	5	0.499963	12.1449	12.6448
61.2%	612.4	5	0.500636	12.1442	12.6448
61.2%	612.41	5	0.501226	12.1436	12.6448
61.2%	612.42	5	0.501732	12.1431	12.6448
61.2%	612.43	5	0.502152	12.1427	12.6448
61.2%	612.44	5	0.502484	12.1424	12.6448
61.2%	612.45	5	0.502727	12.1421	12.6448
61.2%	612.46	5	0.502882	12.142	12.6448
61.2%	612.47	5	0.502947	12.1419	12.6448
61.2%	612.48	5	0.502924	12.1419	12.6448
61.2%	612.49	5	0.502813	12.142	12.6448
61.3%	612.5	5	0.502615	12.1422	12.6448
61.3%	612.51	5	0.502332	12.1425	12.6448
61.3%	612.52	5	0.501965	12.1429	12.6448
61.3%	612.53	5	0.501517	12.1433	12.6448
61.3%	612.54	5	0.500991	12.1439	12.6448
61.3%	612.55	5	0.50039	12.1445	12.6448
61.3%	612.56	5	0.499717	12.1451	12.6448
61.3%	612.57	5	0.498977	12.1459	12.6448
61.3%	612.58	5	0.498174	12.1467	12.6448
61.3%	612.59	5	0.497312	12.1475	12.6449
61.3%	612.6	5	0.496398	12.1485	12.6449
61.3%	612.61	5	0.495435	12.1494	12.6449
61.3%	612.62	5	0.49443	12.1504	12.6449
61.3%	612.63	5	0.493389	12.1515	12.6449
61.3%	612.64	5	0.492318	12.1525	12.6449
61.3%	612.65	5	0.491224	12.1536	12.6449
61.3%	612.66	5	0.490114	12.1547	12.6449
61.3%	612.67	5	0.488995	12.1559	12.6449
61.3%	612.68	5	0.487873	12.157	12.6449
61.3%	612.69	5	0.486758	12.1581	12.6449
61.3%	612.7	5	0.485655	12.1592	12.6449
61.3%	612.71	5	0.484572	12.1603	12.6449
61.3%	612.72	5	0.483518	12.1613	12.6449
61.3%	612.73	5	0.482499	12.1624	12.6449
61.3%	612.74	5	0.481524	12.1633	12.6449
61.3%	612.75	5	0.480599	12.1643	12.6449
61.3%	612.76	5	0.479733	12.1651	12.6449
61.3%	612.77	5	0.478932	12.1659	12.6449
61.3%	612.78	5	0.478204	12.1667	12.6449
61.3%	612.79	5	0.477555	12.1673	12.6449
61.3%	612.8	5	0.476992	12.1679	12.6449
61.3%	612.81	5	0.476521	12.1684	12.6449
61.3%	612.82	5	0.476148	12.1687	12.6449
61.3%	612.83	5	0.475879	12.169	12.6449
61.3%	612.84	5	0.475718	12.1692	12.6449
61.3%	612.85	5	0.47567	12.1692	12.6449
61.3%	612.86	5	0.475739	12.1691	12.6449
61.3%	612.87	5	0.475928	12.1689	12.6449
61.3%	612.88	5	0.476242	12.1686	12.6449
61.3%	612.89	5	0.476681	12.1682	12.6449
61.3%	612.9	5	0.477249	12.1676	12.6449
61.3%	612.91	5	0.477946	12.1669	12.6449
61.3%	612.92	5	0.478773	12.1661	12.6449
61.3%	612.93	5	0.47973	12.1651	12.6449
61.3%	612.94	5	0.480816	12.1641	12.6449
61.3%	612.95	5	0.482031	12.1628	12.6449
61.3%	612.96	5	0.483373	12.1615	12.6449
61.3%	612.97	5	0.484838	12.16	12.6449
61.3%	612.98	5	0.486426	12.1584	12.6449
61.3%	612.99	5	0.488131	12.1567	12.6449
61.3%	613	5	0.48995	12.1549	12.6449
61.3%	613.01	5	0.491878	12.153	12.6449
61.3%	613.02	5	0.493911	12.151	12.6449
61.3%	613.03	5	0.496042	12.1488	12.6449
61.3%	613.04	5	0.498267	12.1466	12.6449
61.3%	613.05	5	0.500578	12.1443	12.6449
61.3%	613.06	5	0.50297	12.1419	12.6449
61.3%	613.07	5	0.505434	12.1395	12.6449
61.3%	613.08	5	0.507965	12.1369	12.6449
61.3%	613.09	5	0.510554	12.1343	12.6449
61.3%	613.1	5	0.513194	12.1317	12.6449
61.3%	613.11	5	0.515878	12.129	12.6449
61.3%	613.12	5	0.518597	12.1263	12.6449
61.3%	613.13	5	0.521344	12.1236	12.6449
61.3%	613.14	5	0.524111	12.1208	12.6449
61.3%	613.15	5	0.52689	12.118	12.6449
61.3%	613.16	5	0.529673	12.1152	12.6449
61.3%	613.17	5	0.532453	12.1125	12.6449
61.3%	613.18	5	0.535222	12.1097	12.6449
61.3%	613.19	5	0.537973	12.1069	12.6449
61.3%	613.2	5	0.540698	12.1042	12.6449
61.3%	613.21	5	0.543392	12.1015	12.6449
61.3%	613.22	5	0.546047	12.0989	12.6449
61.3%	613.23	5	0.548657	12.0963	12.6449
61.3%	613.24	5	0.551216	12.0937	12.6449
61.3%	613.25	5	0.553719	12.0912	12.6449
61.3%	613.26	5	0.55616	12.0888	12.6449
61.3%	613.27	5	0.558534	12.0864	12.6449
61.3%	613.28	5	0.560837	12.0841	12.6449
61.3%	613.29	5	0.563064	12.0819	12.6449
61.3%	613.3	5	0.565213	12.0797	12.6449
61.3%	613.31	5	0.567279	12.0777	12.6449
61.3%	613.32	5	0.56926	12.0757	12.6449
61.3%	613.33	5	0.571153	12.0738	12.6449
61.3%	613.34	5	0.572957	12.072	12.6449
61.3%	613.35	5	0.574669	12.0703	12.6449
61.3%	613.36	5	0.576289	12.0686	12.6449
61.3%	613.37	5	0.577815	12.0671	12.6449
61.3%	613.38	5	0.579248	12.0657	12.6449
61.3%	613.39	5	0.580587	12.0644	12.6449
61.3%	613.4	5	0.581832	12.0631	12.6449
61.3%	613.41	5	0.582986	12.062	12.6449
61.3%	613.42	5	0.584047	12.0609	12.6449
61.3%	613.43	5	0.585019	12.0599	12.6449
61.3%	613.44	5	0.585903	12.059	12.6449
61.3%	613.45	5	0.586701	12.0582	12.6449
61.3%	613.46	5	0.587416	12.0575	12.6449
61.3%	613.47	5	0.588049	12.0569	12.6449
61.3%	613.48	5	0.588605	12.0563	12.6449
61.3%	613.49	5	0.589087	12.0559	12.6449
61.4%	613.5	5	0.589497	12.0554	12.6449
61.4%	613.51	5	0.58984	12.0551	12.6449
61.4%	613.52	5	0.590119	12.0548	12.6449
61.4%	613.53	5	0.590339	12.0546	12.6449
61.4%	613.54	5	0.590502	12.0544	12.6449
61.4%	613.55	5	0.590615	12.0543	12.6449
61.4%	613.56	5	0.59068	12.0543	12.6449
61.4%	613.57	5	0.590703	12.0542	12.6449
61.4%	613.58	5	0.590687	12.0543	12.6449
61.4%	613.59	5	0.590637	12.0543	12.6449
61.4%	613.6	5	0.590557	12.0544	12.6449
61.4%	613.61	5	0.590451	12.0545	12.6449
61.4%	613.62	5	0.590324	12.0546	12.6449
61.4%	613.63	5	0.590179	12.0548	12.6449
61.4%	613.64	5	0.590021	12.0549	12.6449
61.4%	613.65	5	0.589853	12.0551	12.6449
61.4%	613.66	5	0.589679	12.0553	12.6449
61.4%	613.67	5	0.589502	12.0554	12.6449
61.4%	613.68	5	0.589325	12.0556	12.6449
61.4%	613.69	5	0.589152	12.0558	12.6449
61.4%	613.7	5	0.588984	12.056	12.6449
61.4%	613.71	5	0.588825	12.0561	12.6449
61.4%	613.72	5	0.588676	12.0563	12.6449
61.4%	613.73	5	0.588539	12.0564	12.6449
61.4%	613.74	5	0.588416	12.0565	12.6449
61.4%	613.75	5	0.588308	12.0566	12.6449
61.4%	613.76	5	0.588215	12.0567	12.6449
61.4%	613.77	5	0.588139	12.0568	12.6449
61.4%	613.78	5	0.588079	12.0569	12.6449
61.4%	613.79	5	0.588035	12.0569	12.6449
61.4%	613.8	5	0.588007	12.0569	12.6449
61.4%	613.81	5	0.587995	12.0569	12.6449
61.4%	613.82	5	0.587996	12.0569	12.6449
61.4%	613.83	5	0.58801	12.0569	12.6449
61.4%	613.84	5	0.588036	12.0569	12.6449
61.4%	613.85	5	0.58807	12.0569	12.6449
61.4%	613.86	5	0.588112	12.0568	12.6449
61.4%	613.87	5	0.588158	12.0568	12.6449
61.4%	613.88	5	0.588206	12.0567	12.6449
61.4%	613.89	5	0.588254	12.0567	12.6449
61.4%	613.9	5	0.588298	12.0566	12.6449
61.4%	613.91	5	0.588336	12.0566	12.6449
61.4%	613.92	5	0.588363	12.0566	12.6449
61.4%	613.93	5	0.588377	12.0566	12.6449
61.4%	613.94	5	0.588374	12.0566	12.6449
61.4%	613.95	5	0.588351	12.0566	12.6449
61.4%	613.96	5	0.588304	12.0566	12.6449
61.4%	613.97	5	0.58823	12.0567	12.6449
61.4%	613.98	5	0.588125	12.0568	12.6449
61.4%	613.99	5	0.587986	12.057	12.6449
61.4%	614	5	0.587809	12.0571	12.6449
61.4%	614.01	5	0.587591	12.0574	12.6449
61.4%	614.02	5	0.587329	12.0576	12.6449
61.4%	614.03	5	0.587019	12.0579	12.6449
61.4%	614.04	5	0.586659	12.0583	12.6449
61.4%	614.05	5	0.586246	12.0587	12.6449
61.4%	614.06	5	0.585778	12.0592	12.6449
61.4%	614.07	5	0.585251	12.0597	12.6449
61.4%	614.08	5	0.584664	12.0603	12.6449
61.4%	614.09	5	0.584015	12.0609	12.6449
61.4%	614.1	5	0.583302	12.0616	12.6449
61.4%	614.11	5	0.582524	12.0624	12.6449
61.4%	614.12	5	0.58168	12.0633	12.6449
61.4%	614.13	5	0.580768	12.0642	12.6449
61.4%	614.14	5	0.579788	12.0652	12.6449
61.4%	614.15	5	0.57874	12.0662	12.6449
61.4%	614.16	5	0.577625	12.0673	12.6449
61.4%	614.17	5	0.576441	12.0685	12.6449
61.4%	614.18	5	0.575191	12.0698	12.6449
61.4%	614.19	5	0.573874	12.0711	12.6449
61.4%	614.2	5	0.572492	12.0725	12.6449
61.4%	614.21	5	0.571047	12.0739	12.6449
61.4%	614.22	5	0.569541	12.0754	12.6449
61.4%	614.23	5	0.567975	12.077	12.6449
61.4%	614.24	5	0.566353	12.0786	12.6449
61.4%	614.25	5	0.564677	12.0803	12.6449
61.4%	614.26	5	0.56295	12.082	12.6449
61.4%	614.27	5	0.561176	12.0838	12.645
61.4%	614.28	5	0.559358	12.0856	12.645
61.4%	614.29	5	0.5575	12.0875	12.645
61.4%	614.3	5	0.555605	12.0893	12.645
61.4%	614.31	5	0.55368	12.0913	12.645
61.4%	614.32	5	0.551727	12.0932	12.645
61.4%	614.33	5	0.549751	12.0952	12.645
61.4%	614.34	5	0.547759	12.0972	12.645
61.4%	614.35	5	0.545753	12.0992	12.645
61.4%	614.36	5	0.54374	12.1012	12.645
61.4%	614.37	5	0.541725	12.1032	12.645
61.4%	614.38	5	0.539713	12.1053	12.645
61.4%	614.39	5	0.53771	12.1073	12.645
61.4%	614.4	5	0.53572	12.1092	12.645
61.4%	614.41	5	0.533749	12.1112	12.645
61.4%	614.42	5	0.531803	12.1132	12.645
61.4%	614.43	5	0.529887	12.1151	12.645
61.4%	614.44	5	0.528005	12.117	12.645
61.4%	614.45	5	0.526164	12.1188	12.645
61.4%	614.46	5	0.524367	12.1206	12.645
61.4%	614.47	5	0.52262	12.1224	12.645
61.4%	614.48	5	0.520928	12.124	12.645
61.4%	614.49	5	0.519294	12.1257	12.645
61.5%	614.5	5	0.517723	12.1273	12.645
61.5%	614.51	5	0.516219	12.1288	12.645
61.5%	614.52	5	0.514786	12.1302	12.645
61.5%	614.53	5	0.513426	12.1316	12.645
61.5%	614.54	5	0.512143	12.1328	12.645
61.5%	614.55	5	0.510939	12.134	12.645
61.5%	614.56	5	0.509818	12.1352	12.645
61.5%	614.57	5	0.50878	12.1362	12.645
61.5%	614.58	5	0.507828	12.1372	12.645
61.5%	614.59	5	0.506962	12.138	12.645
61.5%	614.6	5	0.506185	12.1388	12.645
61.5%	614.61	5	0.505495	12.1395	12.645
61.5%	614.62	5	0.504894	12.1401	12.645
61.5%	614.63	5	0.504381	12.1406	12.645
61.5%	614.64	5	0.503955	12.141	12.645
61.5%	614.65	5	0.503616	12.1414	12.645
61.5%	614.66	5	0.503362	12.1416	12.645
61.5%	614.67	5	0.503191	12.1418	12.645
61.5%	614.68	5	0.503102	12.1419	12.645
61.5%	614.69	5	0.503092	12.1419	12.645
61.5%	614.7	5	0.503159	12.1418	12.645
61.5%	614.71	5	0.503299	12.1417	12.645
61.5%	614.72	5	0.50351	12.1415	12.645
61.5%	614.73	5	0.503787	12.1412	12.645
61.5%	614.74	5	0.504127	12.1409	12.645
61.5%	614.75	5	0.504527	12.1405	12.645
61.5%	614.76	5	0.504982	12.14	12.645
61.5%	614.77	5	0.505487	12.1395	12.645
61.5%	614.78	5	0.506039	12.1389	12.645
61.5%	614.79	5	0.506632	12.1384	12.645
61.5%	614.8	5	0.507263	12.1377	12.645
61.5%	614.81	5	0.507926	12.1371	12.645
61.5%	614.82	5	0.508616	12.1364	12.645
61.5%	614.83	5	0.509329	12.1357	12.645
61.5%	614.84	5	0.51006	12.1349	12.645
61.5%	614.85	5	0.510804	12.1342	12.645
61.5%	614.86	5	0.511555	12.1334	12.645
61.5%	614.87	5	0.51231	12.1327	12.645
61.5%	614.88	5	0.513063	12.1319	12.645
61.5%	614.89	5	0.513809	12.1312	12.645
61.5%	614.9	5	0.514545	12.1304	12.645
61.5%	614.91	5	0.515264	12.1297	12.645
61.5%	614.92	5	0.515964	12.129	12.645
61.5%	614.93	5	0.516639	12.1284	12.645
61.5%	614.94	5	0.517286	12.1277	12.645
61.5%	614.95	5	0.5179	12.1271	12.645
61.5%	614.96	5	0.518477	12.1265	12.645
61.5%	614.97	5	0.519014	12.126	12.645
61.5%	614.98	5	0.519508	12.1255	12.645
61.5%	614.99	5	0.519953	12.125	12.645
61.5%	615	5	0.520348	12.1247	12.645
61.5%	615.01	5	0.520689	12.1243	12.645
61.5%	615.02	5	0.520974	12.124	12.645
61.5%	615.03	5	0.521198	12.1238	12.645
61.5%	615.04	5	0.521361	12.1236	12.645
61.5%	615.05	5	0.521459	12.1235	12.645
61.5%	615.06	5	0.52149	12.1235	12.645
61.5%	615.07	5	0.521452	12.1236	12.645
61.5%	615.08	5	0.521343	12.1237	12.645
61.5%	615.09	5	0.521162	12.1238	12.645
61.5%	615.1	5	0.520906	12.1241	12.645
61.5%	615.11	5	0.520574	12.1244	12.645
61.5%	615.12	5	0.520165	12.1248	12.645
61.5%	615.13	5	0.519677	12.1253	12.645
61.5%	615.14	5	0.51911	12.1259	12.645
61.5%	615.15	5	0.518463	12.1265	12.645
61.5%	615.16	5	0.517735	12.1273	12.645
61.5%	615.17	5	0.516925	12.1281	12.645
61.5%	615.18	5	0.516033	12.129	12.645
61.5%	615.19	5	0.515058	12.1299	12.645
61.5%	615.2	5	0.514	12.131	12.645
61.5%	615.21	5	0.51286	12.1321	12.645
61.5%	615.22	5	0.511637	12.1334	12.645
61.5%	615.23	5	0.510331	12.1347	12.645
61.5%	615.24	5	0.508942	12.1361	12.645
61.5%	615.25	5	0.507471	12.1375	12.645
61.5%	615.26	5	0.505919	12.1391	12.645
61.5%	615.27	5	0.504286	12.1407	12.645
61.5%	615.28	5	0.502572	12.1424	12.645
61.5%	615.29	5	0.500779	12.1442	12.645
61.5%	615.3	5	0.498907	12.1461	12.645
61.5%	615.31	5	0.496957	12.1481	12.645
61.5%	615.32	5	0.494932	12.1501	12.645
61.5%	615.33	5	0.492832	12.1522	12.645
61.5%	615.34	5	0.490658	12.1544	12.645
61.5%	615.35	5	0.488412	12.1566	12.645
61.5%	615.36	5	0.486097	12.1589	12.645
61.5%	615.37	5	0.483713	12.1613	12.645
61.5%	615.38	5	0.481264	12.1638	12.645
61.5%	615.39	5	0.47875	12.1663	12.645
61.5%	615.4	5	0.476176	12.1688	12.645
61.5%	615.41	5	0.473542	12.1715	12.645
61.5%	615.42	5	0.470853	12.1742	12.645
61.5%	615.43	5	0.46811	12.1769	12.645
61.5%	615.44	5	0.465317	12.1797	12.645
61.5%	615.45	5	0.462478	12.1825	12.645
61.5%	615.46	5	0.459595	12.1854	12.645
61.5%	615.47	5	0.456672	12.1884	12.645
61.5%	615.48	5	0.453714	12.1913	12.645
61.5%	615.49	5	0.450724	12.1943	12.645
61.6%	615.5	5	0.447707	12.1973	12.645
61.6%	615.51	5	0.444667	12.2004	12.645
61.6%	615.52	5	0.441609	12.2034	12.645
61.6%	615.53	5	0.438538	12.2065	12.645
61.6%	615.54	5	0.435459	12.2096	12.645
61.6%	615.55	5	0.432377	12.2127	12.645
61.6%	615.56	5	0.429298	12.2158	12.6451
61.6%	615.57	5	0.426227	12.2188	12.6451
61.6%	615.58	5	0.423172	12.2219	12.6451
61.6%	615.59	5	0.420136	12.2249	12.6451
61.6%	615.6	5	0.417128	12.2279	12.6451
61.6%	615.61	5	0.414153	12.2309	12.6451
61.6%	615.62	5	0.411217	12.2339	12.6451
61.6%	615.63	5	0.408329	12.2367	12.6451
61.6%	615.64	5	0.405494	12.2396	12.6451
61.6%	615.65	5	0.402719	12.2424	12.6451
61.6%	615.66	5	0.400012	12.2451	12.6451
61.6%	615.67	5	0.39738	12.2477	12.6451
61.6%	615.68	5	0.394829	12.2503	12.6451
61.6%	615.69	5	0.392367	12.2527	12.6451
61.6%	615.7	5	0.39	12.2551	12.6451
61.6%	615.71	5	0.387737	12.2573	12.6451
61.6%	615.72	5	0.385584	12.2595	12.6451
61.6%	615.73	5	0.383547	12.2615	12.6451
61.6%	615.74	5	0.381634	12.2635	12.6451
61.6%	615.75	5	0.379851	12.2652	12.6451
61.6%	615.76	5	0.378205	12.2669	12.6451
61.6%	615.77	5	0.376701	12.2684	12.6451
61.6%	615.78	5	0.375346	12.2697	12.6451
61.6%	615.79	5	0.374145	12.2709	12.6451
61.6%	615.8	5	0.373104	12.272	12.6451
61.6%	615.81	5	0.372227	12.2729	12.6451
61.6%	615.82	5	0.371519	12.2736	12.6451
61.6%	615.83	5	0.370984	12.2741	12.6451
61.6%	615.84	5	0.370626	12.2745	12.6451
61.6%	615.85	5	0.370449	12.2746	12.6451
61.6%	615.86	5	0.370454	12.2746	12.6451
61.6%	615.87	5	0.370645	12.2745	12.6451
61.6%	615.88	5	0.371022	12.2741	12.6451
61.6%	615.89	5	0.371588	12.2735	12.6451
61.6%	615.9	5	0.372342	12.2728	12.6451
61.6%	615.91	5	0.373286	12.2718	12.6451
61.6%	615.92	5	0.374419	12.2707	12.6451
61.6%	615.93	5	0.375739	12.2694	12.6451
61.6%	615.94	5	0.377245	12.2679	12.6451
61.6%	615.95	5	0.378935	12.2662	12.6451
61.6%	615.96	5	0.380806	12.2643	12.6451
61.6%	615.97	5	0.382855	12.2622	12.6451
61.6%	615.98	5	0.385079	12.26	12.6451
61.6%	615.99	5	0.387473	12.2576	12.6451
61.6%	616	5	0.390032	12.2551	12.6451
61.6%	616.01	5	0.392752	12.2524	12.6451
61.6%	616.02	5	0.395625	12.2495	12.6451
61.6%	616.03	5	0.398648	12.2465	12.6451
61.6%	616.04	5	0.401812	12.2433	12.6451
61.6%	616.05	5	0.405112	12.24	12.6451
61.6%	616.06	5	0.408539	12.2366	12.6451
61.6%	616.07	5	0.412087	12.233	12.6451
61.6%	616.08	5	0.415748	12.2294	12.6451
61.6%	616.09	5	0.419514	12.2256	12.6451
61.6%	616.1	5	0.423376	12.2218	12.6451
61.6%	616.11	5	0.427328	12.2178	12.6451
61.6%	616.12	5	0.431359	12.2138	12.6451
61.6%	616.13	5	0.435463	12.2097	12.6451
61.6%	616.14	5	0.43963	12.2055	12.6451
61.6%	616.15	5	0.443852	12.2013	12.6452
61.6%	616.16	5	0.44812	12.197	12.6452
61.6%	616.17	5	0.452427	12.1927	12.6452
61.6%	616.18	5	0.456763	12.1884	12.6452
61.6%	616.19	5	0.461122	12.1841	12.6452
61.6%	616.2	5	0.465494	12.1797	12.6452
61.6%	616.21	5	0.469873	12.1753	12.6452
61.6%	616.22	5	0.474249	12.1709	12.6452
61.6%	616.23	5	0.478618	12.1666	12.6452
61.6%	616.24	5	0.48297	12.1622	12.6452
61.6%	616.25	5	0.487299	12.1579	12.6452
61.6%	616.26	5	0.4916	12.1536	12.6452
61.6%	616.27	5	0.495864	12.1493	12.6452
61.6%	616.28	5	0.500088	12.1451	12.6452
61.6%	616.29	5	0.504264	12.141	12.6452
61.6%	616.3	5	0.508389	12.1368	12.6452
61.6%	616.31	5	0.512456	12.1328	12.6452
61.6%	616.32	5	0.516462	12.1288	12.6452
61.6%	616.33	5	0.520402	12.1248	12.6452
61.6%	616.34	5	0.524272	12.121	12.6452
61.6%	616.35	5	0.528069	12.1172	12.6452
61.6%	616.36	5	0.531789	12.1135	12.6452
61.6%	616.37	5	0.535431	12.1098	12.6453
61.6%	616.38	5	0.53899	12.1063	12.6453
61.6%	616.39	5	0.542466	12.1028	12.6453
61.6%	616.4	5	0.545856	12.0994	12.6453
61.6%	616.41	5	0.549159	12.0961	12.6453
61.6%	616.42	5	0.552374	12.0929	12.6453
61.6%	616.43	5	0.5555	12.0898	12.6453
61.6%	616.44	5	0.558535	12.0867	12.6453
61.6%	616.45	5	0.561481	12.0838	12.6453
61.6%	616.46	5	0.564336	12.0809	12.6453
61.6%	616.47	5	0.567101	12.0782	12.6453
61.6%	616.48	5	0.569776	12.0755	12.6453
61.6%	616.49	5	0.572363	12.0729	12.6453
61.7%	616.5	5	0.574861	12.0704	12.6453
61.7%	616.51	5	0.577272	12.068	12.6453
61.7%	616.52	5	0.579597	12.0657	12.6453
61.7%	616.53	5	0.581838	12.0634	12.6453
61.7%	616.54	5	0.583996	12.0613	12.6453
61.7%	616.55	5	0.586073	12.0592	12.6453
61.7%	616.56	5	0.588071	12.0572	12.6453
61.7%	616.57	5	0.589991	12.0553	12.6453
61.7%	616.58	5	0.591836	12.0534	12.6453
61.7%	616.59	5	0.593607	12.0517	12.6453
61.7%	616.6	5	0.595307	12.05	12.6453
61.7%	616.61	5	0.596939	12.0483	12.6453
61.7%	616.62	5	0.598504	12.0468	12.6453
61.7%	616.63	5	0.600005	12.0453	12.6453
61.7%	616.64	5	0.601443	12.0438	12.6453
61.7%	616.65	5	0.602822	12.0425	12.6453
61.7%	616.66	5	0.604144	12.0411	12.6453
61.7%	616.67	5	0.60541	12.0399	12.6453
61.7%	616.68	5	0.606623	12.0387	12.6453
61.7%	616.69	5	0.607785	12.0375	12.6453
61.7%	616.7	5	0.608899	12.0364	12.6453
61.7%	616.71	5	0.609965	12.0353	12.6453
61.7%	616.72	5	0.610986	12.0343	12.6453
61.7%	616.73	5	0.611964	12.0333	12.6453
61.7%	616.74	5	0.612901	12.0324	12.6453
61.7%	616.75	5	0.613797	12.0315	12.6453
61.7%	616.76	5	0.614655	12.0306	12.6453
61.7%	616.77	5	0.615475	12.0298	12.6453
61.7%	616.78	5	0.61626	12.029	12.6453
61.7%	616.79	5	0.617009	12.0283	12.6453
61.7%	616.8	5	0.617724	12.0276	12.6453
61.7%	616.81	5	0.618406	12.0269	12.6453
61.7%	616.82	5	0.619054	12.0262	12.6453
61.7%	616.83	5	0.619671	12.0256	12.6453
61.7%	616.84	5	0.620255	12.025	12.6453
61.7%	616.85	5	0.620807	12.0245	12.6453
61.7%	616.86	5	0.621327	12.024	12.6453
61.7%	616.87	5	0.621815	12.0235	12.6453
61.7%	616.88	5	0.622271	12.023	12.6453
61.7%	616.89	5	0.622695	12.0226	12.6453
61.7%	616.9	5	0.623085	12.0222	12.6453
61.7%	616.91	5	0.623441	12.0218	12.6453
61.7%	616.92	5	0.623763	12.0215	12.6453
61.7%	616.93	5	0.62405	12.0212	12.6453
61.7%	616.94	5	0.624301	12.021	12.6453
61.7%	616.95	5	0.624514	12.0208	12.6453
61.7%	616.96	5	0.624689	12.0206	12.6453
61.7%	616.97	5	0.624825	12.0205	12.6453
61.7%	616.98	5	0.62492	12.0204	12.6453
61.7%	616.99	5	0.624973	12.0203	12.6453
61.7%	617	5	0.624984	12.0203	12.6453
61.7%	617.01	5	0.62495	12.0203	12.6453
61.7%	617.02	5	0.62487	12.0204	12.6453
61.7%	617.03	5	0.624744	12.0205	12.6453
61.7%	617.04	5	0.62457	12.0207	12.6453
61.7%	617.05	5	0.624346	12.0209	12.6453
61.7%	617.06	5	0.624071	12.0212	12.6453
61.7%	617.07	5	0.623745	12.0215	12.6453
61.7%	617.08	5	0.623366	12.0219	12.6453
61.7%	617.09	5	0.622932	12.0224	12.6453
61.7%	617.1	5	0.622444	12.0228	12.6453
61.7%	617.11	5	0.621899	12.0234	12.6453
61.7%	617.12	5	0.621298	12.024	12.6453
61.7%	617.13	5	0.620639	12.0246	12.6453
61.7%	617.14	5	0.619922	12.0254	12.6453
61.7%	617.15	5	0.619145	12.0261	12.6453
61.7%	617.16	5	0.61831	12.027	12.6453
61.7%	617.17	5	0.617415	12.0279	12.6453
61.7%	617.18	5	0.61646	12.0288	12.6453
61.7%	617.19	5	0.615444	12.0298	12.6453
61.7%	617.2	5	0.614369	12.0309	12.6453
61.7%	617.21	5	0.613234	12.0321	12.6453
61.7%	617.22	5	0.61204	12.0333	12.6453
61.7%	617.23	5	0.610786	12.0345	12.6453
61.7%	617.24	5	0.609473	12.0358	12.6453
61.7%	617.25	5	0.608103	12.0372	12.6453
61.7%	617.26	5	0.606675	12.0386	12.6453
61.7%	617.27	5	0.605191	12.0401	12.6453
61.7%	617.28	5	0.603652	12.0416	12.6453
61.7%	617.29	5	0.602059	12.0432	12.6453
61.7%	617.3	5	0.600413	12.0449	12.6453
61.7%	617.31	5	0.598716	12.0466	12.6453
61.7%	617.32	5	0.596969	12.0483	12.6453
61.7%	617.33	5	0.595174	12.0501	12.6453
61.7%	617.34	5	0.593333	12.052	12.6453
61.7%	617.35	5	0.591447	12.0539	12.6453
61.7%	617.36	5	0.589518	12.0558	12.6453
61.7%	617.37	5	0.587549	12.0578	12.6453
61.7%	617.38	5	0.585542	12.0598	12.6453
61.7%	617.39	5	0.583498	12.0618	12.6453
61.7%	617.4	5	0.58142	12.0639	12.6453
61.7%	617.41	5	0.579311	12.066	12.6453
61.7%	617.42	5	0.577173	12.0681	12.6453
61.7%	617.43	5	0.575008	12.0703	12.6453
61.7%	617.44	5	0.572818	12.0725	12.6453
61.7%	617.45	5	0.570607	12.0747	12.6453
61.7%	617.46	5	0.568377	12.0769	12.6453
61.7%	617.47	5	0.566129	12.0792	12.6453
61.7%	617.48	5	0.563868	12.0815	12.6453
61.7%	617.49	5	0.561595	12.0837	12.6453
61.8%	617.5	5	0.559313	12.086	12.6453
61.8%	617.51	5	0.557025	12.0883	12.6453
61.8%	617.52	5	0.554733	12.0906	12.6453
61.8%	617.53	5	0.552439	12.0929	12.6453
61.8%	617.54	5	0.550147	12.0952	12.6453
61.8%	617.55	5	0.547858	12.0975	12.6453
61.8%	617.56	5	0.545575	12.0998	12.6453
61.8%	617.57	5	0.543301	12.102	12.6453
61.8%	617.58	5	0.541037	12.1043	12.6453
61.8%	617.59	5	0.538786	12.1065	12.6453
61.8%	617.6	5	0.536551	12.1088	12.6453
61.8%	617.61	5	0.534333	12.111	12.6453
61.8%	617.62	5	0.532134	12.1132	12.6453
61.8%	617.63	5	0.529958	12.1154	12.6453
61.8%	617.64	5	0.527804	12.1175	12.6453
61.8%	617.65	5	0.525676	12.1197	12.6453
61.8%	617.66	5	0.523576	12.1218	12.6453
61.8%	617.67	5	0.521504	12.1238	12.6453
61.8%	617.68	5	0.519464	12.1259	12.6453
61.8%	617.69	5	0.517455	12.1279	12.6453
61.8%	617.7	5	0.515481	12.1299	12.6453
61.8%	617.71	5	0.513542	12.1318	12.6453
61.8%	617.72	5	0.51164	12.1337	12.6453
61.8%	617.73	5	0.509776	12.1356	12.6453
61.8%	617.74	5	0.507951	12.1374	12.6453
61.8%	617.75	5	0.506167	12.1392	12.6453
61.8%	617.76	5	0.504426	12.1409	12.6453
61.8%	617.77	5	0.502727	12.1426	12.6453
61.8%	617.78	5	0.501072	12.1443	12.6453
61.8%	617.79	5	0.499461	12.1459	12.6453
61.8%	617.8	5	0.497897	12.1475	12.6453
